bioguide_id,address,latitude,longitude,phone
R000462,"130 Central Avenue Jersey City, New Jersey 07306-2118",40.739292,-74.053942,(201) 798-1366
R000486,"255 East Temple Street, Suite 1860 Los Angeles, California 90012",34.052431,-118.239631,(213) 628-9230
R000487,"1110 East Chapman Avenue, Suite 207 Orange, California 92866",33.787834,-117.841743,(714) 744-4130
R000595,"8669 NW 36th Street, Suite 110 Miami, Florida 33166",25.809982,-80.336948,(305) 418-8553
R000595,"201 South Orange Avenue, Suite 350 Orlando, Florida 32801",28.540196,-81.379009,(407) 254-2573
R000595,"3802 Spectrum Boulevard, Suite 106 Tampa, Florida 33612",28.055684,-82.416199,(813) 977-6450
R000595,"1650 Prudential Drive, Suite 220 Jacksonville, Florida 32207",30.316298,-81.652674,(904) 398-8586
R000595,"1 North Palafox Street, Suite 159 Pensacola, Florida 32502",30.413115,-87.215602,(850) 433-2603
R000594,"4167 Church Road Mount Laurel, New Jersey 08054",39.924206,-74.952377,(856) 780-6436
R000576,"375 West Padonia Road, Suite 200 Timonium, Maryland 21093",39.455551,-76.641466,(410) 628-2701
R000515,"700-706 East 79th Street Chicago, Illinois 60619",41.751242,-87.607505,(773) 224-6500
R000515,"3235 West 147th Street Midlothian, Illinois 60445",41.625859,-87.699690,(708) 385-9550
R000570,"20 South Main Street, Suite 10 Janesville, Wisconsin 53545",42.682609,-89.022148,(608) 752-4050
R000570,"5455 Sheridan Road, Suite 125 Kenosha, Wisconsin 53140",42.585961,-87.822433,(262) 654-1901
R000570,"216 6th Street Racine, Wisconsin 53403",42.726817,-87.783326,(262) 637-0510
R000577,"241 West Federal Street Youngstown, Ohio 44503",41.101437,-80.652657,(330) 740-0193
R000577,"197 West Market Street Warren, Ohio 44481-1024",41.236092,-80.819794,(330) 373-0074
R000577,"1030 Tallmadge Avenue Akron, Ohio 44310",41.102060,-81.477668,(330) 630-7311
S001177,"PO Box 504879 Saipan, MP 96950",15.212260,145.724342,(670) 323-2647
S000030,"17906 Crusader Avenue, Suite 100 Cerritos, California 90703",33.868132,-118.101993,(562) 860-5050
S001156,"12397 Lewis Street, Suite 101 Garden Grove, California 92840",33.782248,-117.899509,(714) 621-0102
S000033,"1 Church Street, 2nd Floor Burlington, Vermont 05401",44.480327,-73.212661,(802) 862-0697
S000033,"36 Chickering Drive, Suite 103 Brattleboro, Vermont 05301",42.877513,-72.561271,(802) 254-8732
S000033,"51 Depot Street, Suite 201 St. Johnsbury, Vermont 05819",44.417152,-72.015599,(802) 748-9269
S001168,"600 Baltimore Avenue, Suite 303 Towson, Maryland 21204",39.402166,-76.606951,(410) 832-8890
S001168,"44 Calvert Street, Suite 349 Annapolis, Maryland 21401",38.980160,-76.494957,(410) 295-1679
S001176,"110 Veterans Boulevard, Suite 500 Metairie, Louisiana 70005",29.999889,-90.123084,(504) 837-1259
S001176,"21454 Koop Drive, Suite 1-E Mandeville, Louisiana 70471",30.418375,-90.042206,(985) 893-9064
S001176,"201 South Cate Street Hammond, Louisiana 70403",30.503116,-90.460270,(985) 340-2185
S001145,"5533 North Broadway Street Chicago, Illinois 60640",41.982416,-87.660030,(773) 506-7100
S001145,"820 Davis Street, Suite 105 Evanston, Illinois 60201",42.046982,-87.682563,(847) 328-3409
S001150,"87 North Raymond Avenue, Suite 800 Pasadena, California 91103",34.147266,-118.148913,(626) 304-2727
S001182,"3000 41st Street, Suite 2 Moline, Illinois 61265",41.482860,-90.479848,(309) 757-7630
S001164,"8044 Montgomery Road, Suite 170 Cincinnati, Ohio 45236",39.202311,-84.371759,(513) 791-0381
S001164,"601 Chillicothe Street, Suite 304 Portsmouth, Ohio 45662",38.734875,-82.996533,(740) 354-1440
S001179,"100 N.E. Monroe, Room 100, Peoria, IL 61602",40.694848,-89.592531,(309) 671-7027
S001179,"235 South Sixth Street Springfield, Illinois 62701",39.800123,-89.647911,(217) 670-1653
S001179,"209 West State Street Jacksonville, Illinois 62650",39.734274,-90.230172,(217) 245-1431
S001180,"494 State Street, Suite 210 Salem, Oregon 97301",44.939628,-123.037470,(503) 588-9100
S001180,"112 8th Street Oregon City, Oregon 97045",45.358821,-122.607914,(503) 557-1324
S000148,"757 Third Avenue, Suite 17-02 New York, New York 10017",40.754018,-73.972068,(212) 486-4430
S000148,"130 South Elmwood Avenue, #660 Buffalo, New York 14202",42.888108,-78.879284,(716) 846-4111
S000148,"100 State Street, Room 3040 Rochester, New York 14614",43.157378,-77.614121,(585) 263-5866
S000148,"Leo O'Brien Building, #420 Albany, New York 12207",42.652371,-73.750973,(518) 431-4070
S000148,"15 Henry Street, #M103 Binghamton, New York 13901",42.100564,-75.912691,(607) 772-6792
S000148,"100 South Clinton Street, Room 841 Syracuse, New York 13261",43.050480,-76.153540,(315) 423-5471
S000148,"One Park Place, Suite 100 Peekskill, New York 10566",41.290758,-73.916957,(914) 734-1532
S000148,"145 Pinelawn Road, Suite 300 Melville, New York 11747",40.773547,-73.405007,(631) 753-0978
S001162,"7219 Frankford Avenue Philadelphia, Pennsylvania 19135",40.036233,-75.041916,(215) 335-3355
S001162,"706 West Avenue Jenkintown, Pennsylvania 19046",40.096061,-75.126803,(215) 517-6572
S001183,"10603 North Hayden Road, Suite 108 Scottsdale, Arizona 86260",33.583584,-111.908731,(480) 946-2411
S001189,"127-B North Central Avenue Tifton, Georgia 31794",31.455102,-83.510611,(229) 396-5175
S001189,"230 Margie Drive, Suite 500 Warner Robins, Georgia 31088",32.616279,-83.689838,(478) 971-1776
S001157,"173 North Main Street Jonesboro, Georgia 30236",33.525628,-84.354416,(770) 210-5073
S001157,"888 Concord Road, Suite 100 Smyrna, Georgia 30080",33.875075,-84.528146,(770) 432-5405
S000185,"2600 Washington Avenue, #1010 Newport News, Virginia 23607",36.978431,-76.430775,(757) 380-1000
S000185,"400 N. 8th Street Suite 430 Richmond, Virginia 23219",37.542301,-77.433896,(804) 644-4845
S001184,"2000 Sam Rittenberg Boulevard, Suite 3007 Charleston, South Carolina 29407",32.794556,-80.028015,(843) 852-2222
S001184,"1800 North Oak Street, #C Myrtle Beach, South Carolina 29577",33.702150,-78.876755,(843) 445-6459
S000244,"120 Bishops Way, Suite 154 Brookfield, Wisconsin 53005",43.029742,-88.079167,(262) 784-1111
S000248,"1231 Lafayette Avenue, 4th Floor Bronx, New York 10474",40.816482,-73.890375,(718) 620-0084
S001141,"7550 Halcyon Summit Drive, Suite 150 Montgomery, Alabama 36117",32.364621,-86.168183,(334) 244-7017
S001141,"341 Vance Federal Building, 1800 5th Avenue, North Birmingham, Alabama 35203-2171",33.518878,-86.809655,(205) 731-1500
S001141,"41 West I-65 Service Road North, Suite 2300-A Mobile, Alabama 36608-1291",30.689207,-88.127347,(251) 414-3083
S001141,"200 Clinton Avenue NW, Regions Center, Suite 802 Huntsville, Alabama 35801-4932",34.725950,-86.572066,(256) 533-0979
S000250,"Park Central 7, 12750 Merit Drive, Suite 1434 Dallas, Texas 75251",32.915909,-96.772481,(972) 392-0505
S001185,"2 20th Street North, Suite 1130 Birmingham, Alabama 35203",33.513266,-86.804876,(205) 254-1960
S001185,"186 Field of Dreams Drive Demopolis, Alabama 36732",32.484403,-87.785540,(334) 287-0860
S001185,"205 North Washington Street, UWA Station 40 Livingston, Alabama 35470-2099",32.588735,-88.184589,(205) 652-5834
S001185,"908 Alabama Avenue, Federal Building, Suite 112 Selma, Alabama 36701",32.412217,-87.034693,(334) 877-4414
S001185,"1118 Greensboro Avenue, Suite 336 Tuscaloosa, Alabama 35401",33.203848,-87.566003,(205) 752-5380
S001181,"1589 Elm Street, Suite 3 Manchester, New Hampshire 03101",43.000970,-71.464428,(603) 647-7500
S001181,"60 Main Street Nashua, New Hampshire 03060",42.763621,-71.466535,(603) 883-0196
S001181,"340 Central Avenue, Suite 205 Dover, New Hampshire 03820",43.195090,-70.874594,(603) 750-3004
S000320,"1118 Greensboro Avenue, #240 Tuscaloosa, Alabama 35401",33.203848,-87.566003,(205) 759-5047
S000320,"113 St. Joseph Street, 445 U.S. Federal Courthouse Mobile, Alabama 36602",30.693746,-88.042606,(251) 694-4164
S000320,"15 Lee Street, FMJ Federal Courthouse, Suite 208 Montgomery, Alabama 36104",32.376282,-86.309907,(334) 223-7303
S000320,"1800 5th Avenue, North, 321 Federal Building Birmingham, Alabama 35203",33.516813,-86.810863,(205) 731-1384
S000320,"1000 Glenn Hearn Boulevard, Box 20127 Huntsville, Alabama 35824",34.648003,-86.738549,(256) 772-0460
S000344,"5000 Van Nuys Boulevard, Suite 420 Sherman Oaks, California 91403-1791",34.161329,-118.448683,(818) 501-9200
S000364,"3130 Chatham Road, Suite C Springfield, Illinois 62704",39.763115,-89.686866,(217) 492-5090
S000364,"240 Regency Centre Collinsville, Illinois 62234",38.691676,-89.989929,(618) 344-3065
S000364,"221 East Broadway, #102 Centralia, Illinois 62801",38.527552,-89.133846,(618) 532-9676
S000364,"120 South Fair Olney, Illinois 62450",38.730971,-88.083576,(618) 392-7737
S000364,"110 East Locust Street, Room 12 Harrisburg, Illinois 62946",37.739110,-88.539264,(618) 252-8271
S001171,"205 College Street, Suite 100 Asheville, North Carolina 28801",35.596783,-82.548056,(828) 252-1651
S001171,"75 Peachtree Street, Suite 100 Murphy, North Carolina 28906",35.086793,-84.033338,(828) 835-4981
S001171,"125 Bonnie Lane Sylva, North Carolina 28779",35.368002,-83.206584,(828) 586-1962
S001154,"310 Penn Street, Suite 200 Hollidaysburg, Pennsylvania 16648",40.429587,-78.389936,(814) 696-6318
S001154,"100 Lincoln Way East, Suite B Chambersburg, Pennsylvania 17201",39.937410,-77.660670,(717) 264-8308
S001154,"827 Water Street, #3 Indiana, Pennsylvania 15701",40.624364,-79.155062,(724) 463-0516
S001154,"118 West Main Street, Suite 104 Somerset, Pennsylvania 15501",40.008468,-79.079166,(814) 443-3918
S001148,"802 West Bannock Street, Suite 600 Boise, Idaho 83702",43.617259,-116.202124,(208) 334-1953
S001148,"410 Memorial Drive, Suite 203 Idaho Falls, Idaho 83402",43.493752,-112.042938,(208) 523-6701
S001148,"1341 Filmore, Suite 202 Twin Falls, Idaho 83301",42.586477,-114.464561,(208) 734-7219
S001148,"275 South 5th Avenue, #275 Pocatello, Idaho 83201",42.865284,-112.442077,(208) 233-2222
S001165,"35 Journal Square, Suite 906 Jersey City, New Jersey 07306",40.731311,-74.064328,(201) 222-2828
S001165,"5500 Palisades Avenue, Suite A West New York, New Jersey 07093",40.784887,-74.016452,(201) 558-0800
S001165,"630 Avenue C, Room 9 Bayonne, New Jersey 07002",40.668849,-74.117378,(201) 823-2900
S001165,"100 Cooke Avenue, 2nd Floor Carteret, New Jersey 07008",40.578663,-74.219645,(732) 969-9160
S001165,"1 Olive Street, 2nd Floor Perth Amboy, New Jersey 08861",40.509339,-74.278299,(732) 442-0610
S000480,"3120 Federal Building, 100 State Street Rochester, New York 14614",43.156454,-77.615393,(585) 232-4850
S000480,"465 Main Street, Suite 105 Buffalo, New York 14203",42.886773,-78.873971,(716) 853-5813
S000480,"1910 Pine Avenue Niagara Falls, New York 14301",43.095110,-79.038758,(716) 282-1274
S000510,"2209 Pacific Avenue, Suite B Tacoma, Washington 98402",47.241893,-122.435971,(253) 593-6600
S001172,"416 Valley View Drive, Suite 600 Scottsbluff, Nebraska 69361",41.878696,-103.654811,(308) 633-6333
S001172,"1811 West Second Street, Suite 275 Grand Island, Nebraska 68803",40.917252,-98.358170,(308) 384-3900
S000522,"1540 Kuser Road, Suite A9 Hamilton, New Jersey 08619",40.208097,-74.696750,(609) 585-7878
S000522,"108 Lacey Road, Suite 38A Whiting, New Jersey 08759-1331",39.954406,-74.379077,(732) 350-2300
S000583,"1100 NE Loop 410, #640 San Antonio, Texas 78209",29.515742,-98.453938,(210) 821-5024
S000583,"3536 Bee Cave Road, Suite 212 Austin, Texas 78746",30.277589,-97.804935,(512) 306-0439
S000583,"301 Junction Highway, Suite 346C Kerrville, Texas 78028",30.054341,-99.150254,(830) 896-0154
S000663,"Three Canal Plaza, #601 Portland, Maine 04101",43.657626,-70.254827,(207) 874-0883
S000663,"Two Great Falls Plaza, #7B Auburn, Maine 04210",44.097641,-70.224594,(207) 786-2451
S000663,"40 Western Avenue, #408C Augusta, Maine 04330",44.311196,-69.783409,(207) 622-8292
S000663,"202 Harlow Street, Suite 214 Bangor, Maine 04401",44.804895,-68.773298,(207) 945-0432
S000663,"227 Main Street Biddeford, Maine 04005",43.493884,-70.457258,(207) 282-4144
S000663,"169 Academy Street, Suite 3 Presque Isle, Maine 04769",46.676185,-67.995525,(207) 764-5124
S001186,"840 West 11th Street, Suite 2250 Panama City, Florida 32401",30.167972,-85.672460,(850) 785-0812
S001186,"3116 Capital Circle NE, Suite 9 Tallahassee, Florida 32308",30.493643,-84.244514,(850) 561-3979
S001175,"400 South El Camino Real, Suite 750 San Mateo, California 94402",37.562195,-122.325091,(650) 342-0300
S000770,"221 West Lake Lansing Road, Suite 100 East Lansing, Michigan 48823",42.759315,-84.485906,(517) 203-1760
S000770,"3335 South Airport Road West, Suite 6B Traverse City, Michigan 49684",44.722747,-85.642065,(231) 929-1031
S000770,"432 North Saginaw Street, Suite 301 Flint, Michigan 48502",43.019625,-83.693507,(810) 720-4172
S000770,"243 West Congress, Suite 550 Detroit, Michigan 48226",42.329018,-83.048539,(313) 961-4330
S000770,"3280 East Beltline Court, Suite 400 Grand Rapids, Michigan 49525",43.038263,-85.587810,(616) 975-0052
S000770,"1901 West Ridge, #7 Marquette, Michigan 49855",46.548477,-87.427288,(906) 228-8756
S000810,"39300 Civic Center Drive, Suite 220 Fremont, California 94538",37.553988,-121.975638,(510) 494-1388
S000822,"115 SE 25th Avenue Ocala, Florida 34471",29.184700,-82.103175,(352) 351-8777
S000822,"1726 Kingsley Avenue SE, #8 Orange Park, Florida 32073",30.164919,-81.733089,(904) 269-3203
S000822,"5700 SW 34th Street, Suite 425 Gainesville, Florida 32608",29.599041,-82.366819,(352) 337-0003
S001187,"3790 Municipal Way Hilliard, Ohio 43026",40.029759,-83.151037,(614) 771-4968
S001188,"320 North Chicago Avenue, Suite 9B, Goshen, Indiana 46528",41.589429,-85.843043,(574) 533-5802
S001188,"700 Park Avenue, Suite D, Winona Lake, Indiana 46590",41.230480,-85.822491,(574) 269-1940
S001188,"874 North Lima Road, Suite B Kendallville, Indiana 46755",41.453607,-85.270034,(260) 599-0554
S001188,"1300 South Harrison Street Fort Wayne, Indiana 46802",41.074113,-85.140044,(260) 424-3041
S001155,"5727 South Lewis, Suite 520, Tulsa, Oklahoma 74105",36.079888,-95.957964,(918) 749-0014
S001155,"401 South Johnstone Avenue, Suite 348, Bartlesville, Oklahoma 74003",36.749839,-95.977672,(918) 336-6500
S001174,"2 South Main Street, Suite 380, Akron, Ohio 44308",41.084847,-81.516892,(330) 865-8450
S001174,"205 West 20th Street, Suite M230, Lorain, Ohio 44052",41.452359,-82.166923,(440) 245-5350
T000459,"11717 Burt Street, Suite 106, Omaha, Nebraska 68154",41.265640,-96.098510,(402) 397-9944
T000464,"208 North Montana Avenue, Suite 202, Helena, Montana 59601",46.586104,-112.020335,(406) 449-5401
T000464,"222 North 32nd Street, Suite 102, Billings, Montana 59101",45.780836,-108.511707,(406) 252-0550
T000464,"130 West Front Street, Missoula, Montana 59802",46.870321,-113.995816,(406) 728-3003
T000464,"19 1st Avenue North, Suite 102, Great Falls, Montana 59401",47.506440,-111.306029,(406) 452-9585
T000464,"1 East Main Street, Suite 202, Bozeman, Montana 59715",45.679309,-111.037066,(406) 586-4450
T000464,"125 West Granite, Suite 200, Butte, Montana 59701",46.014332,-112.538302,(406) 723-3277
T000464,"14 Third Street East, Suite 230, Kalispell, Montana 59901",48.195874,-114.312409,406) 257-3360
T000464,"122 West Towne, Glendive, Montana 59330",47.105426,-104.712981,(406) 365-2391
T000193,"107 West Madison Street, Bolton, Mississippi 39041",32.349198,-90.459685,601) 866-9003
T000193,"263 East Main Street, Marks, Mississippi 38646",34.257166,-90.269905,(662) 326-9003
T000193,"509 Highway 82 West, Suite F, Greenwood, Mississippi 38930",33.508022,-90.197055,(662) 455-9003
T000193,"910 Courthouse Lane, Greenville, Mississippi 38701",33.408021,-91.051869,(662) 335-9003
T000193,"106 Green Avenue, Suite 106, Mound Bayou, Mississippi 38762",33.878411,-90.730145,662) 741-9003
T000193,"3607 Medgar Evers Boulevard, Jackson, Mississippi 39213",32.340150,-90.214258,(601) 946-9003
T000467,"3555 Benner Pike, Suite 101, Bellefonte, Pennsylvania 16823",40.895536,-77.787028,(814) 353-0215
T000467,"127 West Spring Street, Suite C, Titusville, Pennsylvania 16354",41.626424,-79.674193,(814) 827-3985
T000460,"1040 Main Street, Suite 101, Napa, California 94559",38.299568,-122.285765,(707) 226-9898
T000460,"430 North Franklin Street, PO Box 2208, Ft. Bragg, California 95437",39.446332,-123.751951,(707) 962-0933
T000460,"317 3rd Street, Suite 1, Eureka, California 95501",40.803353,-124.168259,(707) 269-9595
T000460,"712 Main Street, Suite 101, Woodland, California 95695",38.677430,-121.771612,(530) 662-5272
T000238,"905 South Fillmore Street, Suite 520, Amarillo, Texas 79101",35.204079,-101.835168,(806) 371-8844
T000238,"4245 Kemp, Suite 506, Wichita Falls, Texas 76308",33.866634,-98.535875,(940) 692-1700
T000250,"320 North Main Avenue, Suite B, Sioux Falls, South Dakota 57104",43.550271,-96.728349,(605) 334-9596
T000250,"1313 West Main Street, Rapid City, South Dakota 57701",44.082159,-103.239059,(605) 348-7551
T000250,"320 South 1st Street, Aberdeen, South Dakota 57401",45.461851,-98.489527,(605) 225-8823
T000462,"3000 Corporate Exchange Drive, Suite 310, Columbus, Ohio 43231",40.101425,-82.939870,(614) 523-2555
T000266,"17 Peabody Square, Peabody, Massachusetts 01960",42.525815,-70.927076,(978) 531-1669
T000266,"Lynn City Hall, Room 412, Lynn, Massachusetts 01902",42.469039,-70.927660,(781) 595-7375
T000470,"609 Main Street, #105, Alamosa, Colorado 81101",37.468198,-105.865743,(719) 587-5105
T000470,"225 North 5th Street, Suite 702, Grand Junction, Colorado 81501",39.068602,-108.564464,(970) 241-2499
T000469,"Leo W. O'Brien Fed. Bldg., 1 Clinton Ave., Rm. 827, Albany, New York 12207",42.647670,-73.754029,(518) 465-0700
T000469,"61 Church Street, Room 309, Amsterdam, New York 12010",42.939039,-74.188799,(518) 843-3400
T000469,"105 Jay Street, Room 15, Schenectady, New York 12305",42.814243,-73.939782,(518) 374-4547
T000461,"504 Hamilton Street, Suite 3814, Allentown, Pennsylvania 18101",40.603193,-75.468141,(610) 434-1444
T000461,"17 South Park Row, Suite B-120, Erie, Pennsylvania 16501",42.128953,-80.085116,(814) 453-3010
T000461,"228 Walnut Street, Suite 1104, Harrisburg, Pennsylvania 17101",40.261270,-76.882590,(717) 782-3951
T000461,"600 Arch Street, Suite 9400, Philadelphia, Pennsylvania 19106",39.952774,-75.150112,(215) 597-7200
T000326,"186 Joralemon Street, Suite 1101, Brooklyn, New York 11201",40.692648,-73.991849,(718) 855-8018
T000326,"10408 Flatlands Avenue, Brooklyn, New York 11236",40.647093,-73.895244,(718) 272-1175
T000465,"11 Kearney Square, 3rd Floor, Lowell, Massachusetts 01852",42.645314,-71.306995,(978) 459-0101
T000465,"305 Essex Street, 4th Floor, Lawrence, Massachusetts 01840",42.707638,-71.161694,(978) 681-6200
T000463,"120 West Third Street, Suite 305, Dayton, Ohio 45402",39.759158,-84.194051,(937) 225-2843
T000463,"61 East Main Street, Suite One, Wilmington, Ohio 45177",39.445311,-83.827653,(937) 383-8931
U000038,"999 Eighteenth Street, Suite N1525, Denver, Colorado 80202",39.748997,-104.992286,(303) 650-7820
U000038,"2880 International Circle, Suite 107, Colorado Springs, Colorado 80910",38.827096,-104.789105,(719) 471-3993
U000038,"400 Rood Avenue, Suite 215, Grand Junction, Colorado 81501",39.068328,-108.565958,(970) 245-9553
U000038,"801 8th Street, Suite 140A, Greeley, Colorado 80631",40.424898,-104.691051,(970) 356-5586
U000038,"107 West B Street, Pueblo, Colorado 81003",38.262572,-104.616139,(719) 542-1701
U000038,"954 East 2nd Avenue, Suite 106, Durango, Colorado 81301",37.273711,-107.879281,(970) 247-1047
U000039,"Albuquerque Plaza, 201 3rd Street NW, Suite 710, Albuquerque, New Mexico 87102",35.084210,-106.647729,(505) 346-6791
U000039,"Loretto Town Center, 505 South Main, Suite 118, Las Cruces, New Mexico 88001",32.304750,-106.761709,(575) 526-5475
U000039,"120 South Federal Place, Suite 302, Santa Fe, New Mexico 87501",35.690681,-105.938479,(505) 988-6511
U000031,"157 South Kalamazoo Mall, #180, Kalamazoo, Michigan 49007",42.290850,-85.583182,(269) 385-0039
U000031,"800 Centre, Suite 106, 800 Ship Street, St. Joseph, Michigan 49085",42.067440,-86.475301,(269) 982-1986
V000128,"51 Monroe Street, Suite 507, Rockville, Maryland 20850",39.084050,-77.149034,(301) 424-3501
V000128,"6475 New Hampshire Avenue, Suite C-201, Hyattsville, Maryland 20783",38.968128,-77.000532,(301) 891-6982
V000081,"266 Broadway, Suite 201, Brooklyn, New York 11211-6215",40.708797,-73.959045,(718) 599-3658
V000081,"173 Avenue B, New York, New York 10009",40.614125,-73.973150,(212) 673-3997
V000081,"16 Court Street, Suite 1006, Brooklyn, New York 11241",40.693508,-73.990512,(718) 222-5819
V000108,"7895 Broadway, Suite A, Merrillville, Indiana 46410",41.475272,-87.335915,(219) 795-1844
V000127,"800 Lafayette Street, Suite 1200, Lafayette, Louisiana 70501",30.225185,-92.020779,(337) 262-6898
V000127,"858 Convention Street, Baton Rouge, Louisiana 7080",30.448477,-91.182137,(225) 383-0331
V000127,"2230 South MacArthur Drive, Suite 4, Alexandria, Louisiana 71301",31.269386,-92.460675,(318) 448-0169
V000127,"1217 North 19th Street, Monroe, Louisiana 71201",32.522424,-92.108751,(318) 325-8120
V000127,"920 Pierremont Road, Suite 113, Shreveport, Louisiana 71106",32.454709,-93.748699,(318) 861-0437
V000127,"2800 Veterans Boulevard, Suite 201, Metairie, Louisiana 70002",30.002659,-90.149524,(504) 589-2753
V000127,"3221 Ryan Street, Suite E, Lake Charles, Louisiana 70601",30.199151,-93.218621,(337) 436-0453
W000798,"800 West Ganson Street, Jackson, Michigan 49202",42.254758,-84.423523,(517) 780-9075
W000791,"843 East Main Street, Suite 400, Medford, Oregon 97504",42.327888,-122.864026,(541) 776-4646
W000791,"1051 NW Bond Street, Suite 400, Bend, Oregon 97701",44.059506,-121.311746,(541) 389-4408
W000791,"1211 Washington Avenue, La Grande, Oregon 97850",45.327755,-118.094964,(541) 624-2400
W000811,"50 East Grand Avenue, Fox Lake, Illinois 60020",42.397260,-88.179463,(847) 973-9341
W000799,"227 East Main Street, Suite 220, Mankato, Minnesota 56001",44.166563,-94.001037,(507) 388-2149
W000799,"1134 7th Street, NW, Rochester, Minnesota 55901",44.031506,-92.479647,(507) 206-0643
W000805,"919 East Main Street, Suite 630, Richmond, Virginia 23219",37.538051,-77.436088,(804) 775-2314
W000805,"101 West Main Street, Suite 4900, Norfolk, Virginia 23510",36.846309,-76.292377,(757) 441-3079
W000805,"180 West Main Street, Abingdon, Virginia 24210",36.710022,-81.976598,(276) 628-8158
W000805,"129B Salem Avenue, SW, Roanoke, Virginia 24011",37.272517,-79.943453,(540) 857-2676
W000805,"8000 Towers Crescent Drive, Suite 200, Vienna, Virginia 22182",38.913995,-77.219970,(703) 442-0670
W000797,"10100 Pines Boulevard, Pembroke Pines, Florida 33026",26.008116,-80.280043,(954) 437-3936
W000797,"19200 West Country Club Drive, 3rd Floor, Aventura, Florida 33180",25.951800,-80.138522,(305) 936-5724
W000187,"10124 South Broadway, Suite 1, Los Angeles, California 90003",33.944370,-118.278138,(323) 757-8900
W000207,"1230 West Morehead Street, Suite 306, Charlotte, North Carolina 28208",35.229073,-80.861684,(704) 344-9950
W000207,"301 South Greene Street, Suite 210, Greensboro, North Carolina 27401",36.070119,-79.791680,(336) 275-9950
W000215,"8436 West 3rd Street, Suite 600, Los Angeles, California 90048",34.073150,-118.374519,(310) 652-3095
W000803,"507 East Franklin Street, Richmond, Virginia 23219",37.541143,-77.438970,(804) 771-2221
W000803,"3140 Chaparral Drive, Building C, Suite 101, Roanoke, Virginia 24018",37.224542,-80.017881,(540) 772-4236
W000803,"222 Central Park Avenue, Suite 120, Virginia Beach, Virginia 23462",36.842752,-76.133878,(757) 518-1674
W000803,"7309 Arlington Boulevard, Suite 316, Falls Church, Virginia 22042",38.865865,-77.199064,(703) 573-7090
W000803,"756 Park Avenue, NW, Norton, Virginia 24273",36.933889,-82.629117,(276) 679-4925
W000803,"308 Craghead Street, Suite 102A, Danville, Virginia 24541",36.587014,-79.389396,(434) 792-0976
W000806,"300 West Plant Street, Winter Garden, Florida 34787",28.565058,-81.589323,(407) 654-5705
W000800,"30 Main Street, Suite 350, Burlington, Vermont 05401",44.475756,-73.217952,(802) 652-2450
W000807,"6300 NE 1st Avenue, Suite 100, Fort Lauderdale, Florida 33301",26.204167,-80.146803,(866) 713-7303
W000807,"3111 South Dixie Highway, Suite 308, West Palm Beach, Florida 33405",26.685554,-80.054489,(561) 655-1943
W000796,"1601-B East Highway 34, Newnan, Georgia 30265",33.399643,-84.726181,(770) 683-2033
W000802,"170 Westminster Street, Suite 1100, Providence, Rhode Island 02903",41.823722,-71.411491,(401) 453-5294
W000413,"1403 South Main Street, Hopkinsville, Kentucky 42240",36.862988,-87.490648,(270) 885-8079
W000413,"200 Main Street, Suite F, Tompkinsville, Kentucky 42167",36.700758,-85.692860,(270) 487-9509
W000413,"222 First Street, Suite 224, Henderson, Kentucky 42420",37.839188,-87.591656,(270) 826-4180
W000413,"100 Fountain Avenue, #104, Paducah, Kentucky 42001",37.079012,-88.617452,(270) 442-6901
W000437,"245 East Capitol Street, Suite 226, Jackson, Mississippi 39201",32.299858,-90.185101,(601) 965-4644
W000437,"452 Courthouse Road, Suite F, Gulfport, Mississippi 39507",30.388400,-89.044219,(228) 604-2383
W000437,"3118 Pascagoula Street, Suite 179, Pascagoula, Mississippi 39567",30.365107,-88.556354,(228) 762-5400
W000437,"2801 West Main Street, Tupelo, Mississippi 38801",34.253840,-88.752035,(662) 844-5010
W000437,"321 Losher Street, PO Box 385, Hernando, Mississippi 38632",34.817170,-90.007221,(662) 429-1002
W000808,"18425 NW 2nd Avenue, Suite 355, Miami Gardens, Florida 33169",25.943648,-80.205154,(305) 690-5905
W000795,"903 Port Republic Street, Beaufort, South Carolina 29902",32.431719,-80.671924,(843) 521-2530
W000795,"1700 Sunset Boulevard (US 378), Suite 1, West Columbia, South Carolina 29169",33.999037,-81.090130,(803) 939-0041
W000804,"4904-B George Washington Memorial Highway, Yorktown, Virginia 23692",37.152643,-76.460697,(757) 874-6687
W000804,"3504 Plank Road, Suite 203, Fredericksburg, Virginia 22407",38.293854,-77.519127,(540) 548-1086
W000804,"508 Church Lane,Tappahannock, Virginia 22560",37.926271,-76.859604,(804) 443-0668
W000672,"13873 Park Center Road, #130, Herndon, Virginia 20171",38.933479,-77.426898,(703) 709-5800
W000672,"110 North Cameron Street, Winchester, Virginia 22601",39.184626,-78.163804,(540) 667-0990
W000809,"423 North 6th Street, Fort Smith, Arkansas 72902",35.390594,-94.422084,(479) 424-1146
W000809,"303 North Main Street, Suite 102, Harrison, Arkansas 72601",36.232183,-93.107275,(870) 741-6900
W000809,"3333 Pinnacle Hills, Suite 120, Rogers, Arkansas 72758",36.305027,-94.187364,(479) 464-0446
W000810,"75 Langley Drive, Lawrenceville, Georgia 30045",33.952109,-83.993879,(770) 232-3005
W000738,"1101 College Avenue, Suite 200, Santa Rosa, California 95404",38.445376,-122.707974,(707) 542-7182
W000738,"1050 Northgate Drive, Suite 354, San Rafael, California 94903",38.008589,-122.544676,(415) 507-9554
